"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.|||<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URIs para receber o código de autorização quando o usuário permitir o acesso, bem como respostas de falha. Normalmente, um endpoint REST exposto pelo Aplicativo Cliente.|||<br>ex.: http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook"
"URL for documentation or help","URL para documentação ou ajuda"
"URL must start with http:// or https://","A URL deve começar com http:// ou https://"
"URL of a human-readable page with info that developers might need.","URL de uma página legível com informações que os desenvolvedores podem precisar."
"URL of a web page providing information about the client.","URL de uma página da web que fornece informações sobre o cliente."
"URL of human-readable page with info about the protected resource's terms of service.","URL da página legível com informações sobre os termos de serviço do recurso protegido."
"URL of human-readable page with info on requirements about how the client can use the data.","URL da página legível com informações sobre os requisitos sobre como o cliente pode usar os dados."
"URL of the page","URL da página"
"URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.","URL que aponta para um documento de política legível para o cliente. Deve ser mostrado ao usuário final antes da autorização."
"URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.","URL que aponta para um documento de termos de serviço legível para o cliente. Deve ser mostrado ao usuário final antes da autorização."
"URL that references a logo for the client.","URL que faz referência a um logotipo do cliente."
"URL to go to on clicking the slideshow image","URL para acessar ao clicar na imagem da apresentação de slides"
"URL","URL"
"use % as wildcard","usar % como curinga"
"Use % for any non empty value.","Use % para qualquer valor não vazio."
"Use a few uncommon words together.","Use algumas palavras incomuns juntas."
"""Use a few words","avoid common phrases.,""Use poucas palavras, evite frases comuns."""
"Use ASCII encoding for password","Use codificação ASCII para senha"
"Use different Email ID","Usar um endereço de e-mail diferente"
"Use First Day of Period","Use o primeiro dia da menstruação"
"Use HTML","Usar HTML"
"Use if the default settings don't seem to detect your data correctly","Use se as configurações padrão não detectarem seus dados corretamente"
"Use IMAP","Usar IMAP"
"Use Number Format from Currency","Use o formato numérico da moeda"
"Use of sub-query or function is restricted","O uso de subconsulta ou função é restrito"
"Use POST","Usar POST"
"Use Report Chart","Usar gráfico de relatório"
"Use SSL","Usar SSL"
"Use STARTTLS","Usar STARTTLS"
"Use the new Print Format Builder","Use o novo Construtor de Formato de Impressão"
"Use this fieldname to generate title","Utilize este campo para gerar o título"
"""Use this","for example, if all sent emails should also be send to an archive.,""Use isto, por exemplo, se todos os e-mails enviados também devem ser encaminhados para uma conta de arquivo/auditoria."""
"Use TLS","Usar TLS"
"Used OAuth","OAuth usado"
"User '{0}' already has the role '{1}'","O usuário '{0}' já possui a função '{1}'"
"User {0} cannot be deleted","O usuário {0} não pode ser excluído"
"User {0} cannot be disabled","O usuário {0} não pode ser desativado"
"User {0} cannot be renamed","O usuário {0} não pode ser renomeado"
"User {0} does not have access to this document","O usuário {0} não tem acesso a este documento"
"User {0} does not have doctype access via role permission for document {1}","O usuário {0} não tem permissão para acessar {1}"
"User {0} does not have the permission to create a Workspace.","O usuário {0} não tem permissão para criar um espaço de trabalho."
"User {0} has requested for data deletion","O usuário {0} solicitou a exclusão de dados"
"User {0} has started an impersonation session as you. <br><br><b>Reason provided:</b> {1}","O usuário {0} iniciou uma sessão de representação como você. <br><br><b>Motivo fornecido:</b> {1}"
"User {0} impersonated as {1}","Usuário {0} personificado como {1}"
"User {0} is disabled","O usuário {0} está desativado"
"User {0} is disabled. Please contact your System Manager.","O usuário {0} está desabilitado. Entre em contato com o gerente do sistema."
"User {0} is not permitted to access this document.","O usuário {0} não tem permissão para acessar este documento."
"User Agent","Agente de usuário"
"User can login using Email id or Mobile number","O usuário pode fazer login usando ID de e-mail ou número de celular"
"User can login using Email id or User Name","O usuário pode fazer login usando ID de e-mail ou nome de usuário"
"User Cannot Create","O Usuário não pode criar"
"User Cannot Search","O Usuário não pode pesquisar"
"User Changed","Usuário alterado"
"User Defaults","Padrões de perfil"
"User Details","Detalhes do Usuário"
"User Doctype Permissions","Permissões de DocType do usuário"
"User Document Type","Tipo de Documento do usuário"
"User Document Types Limit Exceeded","Limite de tipos de documentos do usuário excedido"
"User does not exist.","O usuário não existe."
"User does not have permission to create the new {0}","O usuário não tem permissão para criar o novo {0}"
"User Email","E-mail do usuário"
"User Emails","E-mails do Usuário"
"User Group Member","Membro do grupo de usuários"
"User Group Members","Membros do grupo de usuários"
"User Group","Grupo de usuários"
"User Id Field is mandatory in the user type {0}","O campo User ID é obrigatório no tipo de usuário {0}"
"User Id Field","Campo de ID do usuário"
"User ID Property","Propriedade de ID do usuário"
"User ID","ID de Usuário"
"User Id","ID do usuário"
"User Image","Imagem do Usuário"
"User Invitation","Convite do usuário"
"User is disabled","O usuário está desativado"
"User is mandatory for Share","O usuário é obrigatório para compartilhar"
"User Menu","Menu do usuário"
"User must always select","O Usuário deve sempre selecionar"
"User Name","Nome de usuário"
"User permission already exists","A permissão do usuário já existe"
"User Permission","Permissão de usuário"
"User Permissions are used to limit users to specific records.","As permissões de usuário são usadas para limitar usuários a registros específicos."
"User Permissions created successfully","Permissões de usuário criadas com sucesso"
"User Permissions","Permissões do usuário"
"User Role Profile","Perfil de função do usuário"
"User Role","Função do usuário"
"User Select Document Type","Tipo de Documento selecionado pelo usuário"
"User Session Display","Exibição da sessão do usuário"
"User Social Login","Login social do usuário"
"User Tags","Etiquetas de Usuários"
"User Type Module","Módulo de tipo de usuário"
"User Type","Tipo de usuário"
"User with email address {0} does not exist","O usuário com endereço de e-mail {0} não existe"
"""User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.","Usuário com email: {0} não existe no sistema. Por favor, peça ao 'Administrador do Sistema' para criar o usuário para você."
"User","Usuário"
"Userinfo URI","URI de informações do usuário"
"Username {0} already exists","O nome de usuário {0} já existe"
"Username","Nome de Usuário"
"Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.","Os usuários só poderão excluir arquivos anexados se o documento estiver em rascunho ou se o documento for cancelado e também poderão excluir o documento."
"Users","Usuários"
"Uses Auto Increment feature of database.","Utiliza o recurso de auto incremento do banco de dados."
